#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
node-1 relay-3 48 44 15 2600 522 4.95637172453333333333 .10282701159934760201 .002 .37790618241666666666 .15925992289442393991 .00047169811320754716 1.87304351705630261692 .00245704722522480629 -1 OK|2590+/-2
node-1 relay-3 48 44 15 2600 1122 4.93257792944666666666 .12199012732295958137 .002 .47147247589000000000 .17134390070049490842 .00047169811320754716 2.32557472891658967103 .00251050211060930797 -1 OK|2590+/-2
node-1 relay-3 48 44 15 2600 1197 4.92968321806666666666 .11993706869941505961 .002 .48228314904333333333 .16962485218116138720 .00047169811320754716 2.37750314619526529802 .00251744152170279419 -1 OK|2590+/-2
node-1 relay-3 48 44 15 2600 147 4.97087591680000000000 .07900034372039468677 .002 .32135277059000000000 .12341647769329960281 .00047169811320754716 1.59740474812278632691 .00243124167110142713 -1 OK|2590+/-2
node-1 relay-3 48 44 15 2600 1047 4.93558844279000000000 .12249497467724530131 .002 .45954679240666666666 .17178499726604463869 .00047169811320754716 2.26813383752355932971 .00250296199358797096 -1 OK|2589+/-3
node-1 relay-3 48 44 15 2600 972 4.93853945252000000000 .12110263411511176142 .002 .44821167888000000000 .17238098866441915444 .00047169811320754716 2.21351105922910524677 .00249602561749128488 -1 OK|2589+/-3
node-1 relay-3 48 44 15 2600 372 4.96194260071000000000 .09321354453707067371 .002 .35681305653666666666 .14962016258603547971 .00047169811320754716 1.77048590571883206544 .00244691333412202607 -1 OK|2590+/-2
node-1 relay-3 48 44 15 2600 897 4.94117806001666666666 .11974125015975251095 .002 .43704301227333333333 .17204800439054906959 .00047169811320754716 2.15950734352858943991 .00248925605090277926 -1 OK|2590+/-2
node-1 relay-3 48 44 15 2600 222 4.96735780648000000000 .08384728097414941934 .002 .33483026582666666666 .13472010376380949262 .00047169811320754716 1.66322173479986623719 .00243691022881938349 -1 OK|2589+/-2
node-1 relay-3 48 44 15 2600 1422 4.91937528000000000000 .09023731706357909425 .002 .52392373885000000000 .15930345336726963057 .00047169811320754716 2.57737748950386562800 .00254607916672892557 -1 OK
node-1 relay-3 48 44 15 2600 447 4.95937204348000000000 .09837993014013497158 .002 .36718960740333333333 .15431265094919063184 .00047169811320754716 1.82102987361248816988 .00245188927226627834 -1 OK|2590+/-1
