#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
relay-3 node-1 48 44 15 2600 297 4.98359598559000000000 .00611327183076465200 .002 .26623233044000000000 .00922896323533639015 .00047169811320754716 1.32679437321505435835 .00241030235691893020 -1 OK|2590+/-1
relay-3 node-1 48 44 15 2600 522 4.98331563771666666666 .00623023043322275119 .002 .26743131243333333333 .00969727575019785286 .00047169811320754716 1.33269464126412162725 .00241070428642705781 -1 OK
relay-3 node-1 48 44 15 2600 597 4.98315674277333333333 .00628590176810067801 .002 .26771410534666666666 .00987134809666708542 .00047169811320754716 1.33406134919377248866 .00241075675741559210 -1 OK|2590+/-1
relay-3 node-1 48 44 15 2600 1122 4.98244526615666666666 .00633001526486085734 .002 .27048796592666666666 .01016547539357500633 .00047169811320754716 1.34769148538366608445 .00241166791860436705 -1 OK
relay-3 node-1 48 44 15 2600 747 4.98312583139333333333 .00631361808894311408 .002 .26852175163333333333 .01003700630524025176 .00047169811320754716 1.33807767685504832959 .00241110181314983046 -1 OK
relay-3 node-1 48 44 15 2600 72 4.98380824075666666666 .00584482533065560309 .002 .26494334466333333333 .00858326904591245467 .00047169811320754716 1.32042682446675448997 .00240983183369257947 -1 OK
relay-3 node-1 48 44 15 2600 1047 4.98238078056333333333 .00634619287629475456 .002 .27004509299000000000 .01023605578067284713 .00047169811320754716 1.34546748119881413458 .00241143974102133225 -1 OK
relay-3 node-1 48 44 15 2600 1347 4.98200285881000000000 .00629295725327729760 .002 .27168933922333333333 .00998499180714296580 .00047169811320754716 1.35355706471884653170 .00241200471104843408 -1 OK
relay-3 node-1 48 44 15 2600 972 4.98246080389000000000 .00634159027380762987 .002 .26974957732000000000 .01019741955786987711 .00047169811320754716 1.34401669586279491177 .00241134422649115984 -1 OK
relay-3 node-1 48 44 15 2600 222 4.98344117192666666666 .00606086176088891669 .002 .26577463983333333333 .00908270351347128802 .00047169811320754716 1.32447228259941441106 .00241002907654841791 -1 OK
relay-3 node-1 48 44 15 2600 672 4.98272141326000000000 .00627805317340773962 .002 .26825772343000000000 .00991955836445132168 .00047169811320754716 1.33665350280703981468 .00241079827030420983 -1 OK|2590+/-1
relay-3 node-1 48 44 15 2600 897 4.98256393238000000000 .00632851531702404272 .002 .26930019334333333333 .01018028572146559401 .00047169811320754716 1.34180543033545323277 .00241119071720677043 -1 OK|2590+/-1
