#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
node-1 node-2 24 44 15 1200 522 19.47811352267333333333 .12267350015191315820 .002 .45311631545000000000 .14993760733708450724 .00047169811320754716 8.82585103131056083396 .00923237410387417143 0 OK|1190+/-6
node-1 node-2 24 44 15 1200 172 19.47752199851333333333 .11955273276683578670 .002 .43397557135333333333 .14524121284463620623 .00047169811320754716 8.45276873785194275718 .00922841731323992142 2 OK|1190+/-1
node-1 node-2 24 44 15 1200 1047 19.47817681584000000000 .12429076054597105654 .002 .46341326015333333333 .15438673487362404663 .00047169811320754716 9.02644542007148781676 .00923444800841015131 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1122 19.47805154716000000000 .12369567051164984226 .002 .46154820276333333333 .15539911402220328180 .00047169811320754716 8.99005968492326222058 .00923401558373011194 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 622 19.47821467641333333333 .12315481352042721720 .002 .45747402296000000000 .15176581894376851113 .00047169811320754716 8.91077722809732222378 .00923328114564235610 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 372 19.47779975337333333333 .12082930596004336575 .002 .44436149452666666666 .14784417423431572871 .00047169811320754716 8.65518420850011380973 .00923052452027966610 2 OK
node-1 node-2 24 44 15 1200 1022 19.47812943664666666666 .12413230079785104390 .002 .46361881869666666666 .15443846391935888132 .00047169811320754716 9.03042735983889699103 .00923446704400376210 1 OK
node-1 node-2 24 44 15 1200 1422 19.47786415389333333333 .12367650093448734111 .002 .45837287565000000000 .15760260488631903821 .00047169811320754716 8.92812460374014134336 .00923329493402660565 1 OK|1190+/-1
node-1 node-2 24 44 15 1200 1222 19.47790732709333333333 .12372081174955935108 .002 .46040649693333333333 .15643600969403950048 .00047169811320754716 8.96775508005914763684 .00923371990830097899 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 772 19.47841137342666666666 .12358303086816663653 .002 .46165932337333333333 .15251266257653339615 .00047169811320754716 8.99239021504359536949 .00923420668192025686 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1097 19.47819779994666666666 .12365500180488455764 .002 .46188128749666666666 .15568412488832644775 .00047169811320754716 8.99661507795410650520 .00923415084354904178 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 1347 19.47777741006000000000 .12378303518855594413 .002 .45889276818333333333 .15723315488976071229 .00047169811320754716 8.93821119376123030452 .00923335751482051300 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 322 19.47758440449333333333 .12074348230046718322 .002 .44202839127666666666 .14757566704559988449 .00047169811320754716 8.60964530027367965533 .00922997530973536732 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 1147 19.47809096728666666666 .12392213848980919462 .002 .46181058277333333333 .15642338339520667048 .00047169811320754716 8.99518854091465550880 .00923408655830285467 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1197 19.47802256395333333333 .12396038821094218669 .002 .46071495995000000000 .15615231400810917736 .00047169811320754716 8.97381638545695628033 .00923383553603040517 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 1272 19.47803461981333333333 .12371375502976943957 .002 .45985504193000000000 .15699315724280048617 .00047169811320754716 8.95707242680825200877 .00923366973331613371 1 OK|1190+/-1
node-1 node-2 24 44 15 1200 447 19.47801927027333333333 .12135767131210887448 .002 .44930212389666666666 .14807743066279874036 .00047169811320754716 8.75151542743401006916 .00923158418987465444 1 OK|1190+/-7
node-1 node-2 24 44 15 1200 997 19.47825687603333333333 .12424980108721998662 .002 .46420273061333333333 .15432569158284056071 .00047169811320754716 9.04186002944260912156 .00923464418725540556 0 OK
node-1 node-2 24 44 15 1200 547 19.47830686770666666666 .12279208302773209641 .002 .45477373595333333333 .15060989534173964377 .00047169811320754716 8.85822238427243089821 .00923279082868720469 3 OK|1190+/-2
node-1 node-2 24 44 15 1200 922 19.47824163856666666666 .12430651776195925982 .002 .46376024425666666666 .15395217625799292539 .00047169811320754716 9.03323409999205249736 .00923454810731323982 0 OK
node-1 node-2 24 44 15 1200 697 19.47801203841333333333 .12340948818845273130 .002 .45961913694000000000 .15256219770728513712 .00047169811320754716 8.95246708240246639365 .00923361215241860047 0 OK|1190+/-2
node-1 node-2 24 44 15 1200 222 19.47763616166000000000 .11993781815995221200 .002 .43732305627000000000 .14557908989814138912 .00047169811320754716 8.51801937513222299660 .00922910300360051242 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 1072 19.47823386010000000000 .12452468540485407939 .002 .46358176053000000000 .15490448923527582814 .00047169811320754716 9.02975394488021572185 .00923450860968835309 0 OK
node-1 node-2 24 44 15 1200 497 19.47805731760000000000 .12222448911127368099 .002 .45150227794333333333 .14942295082318651804 .00047169811320754716 8.79438724880721291140 .00923203141627380836 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 272 19.47763421200666666666 .12030748983505128335 .002 .43881979875000000000 .14643942430242660527 .00047169811320754716 8.54717152503888030032 .00922938626309144350 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 347 19.47761923748000000000 .12101549658972638963 .002 .44334213043666666666 .14777957852566685751 .00047169811320754716 8.63524920857858609930 .00923024369758857341 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 1472 19.47794277562000000000 .12362104343459598250 .002 .45760390011000000000 .15777532842927210503 .00047169811320754716 8.91318258024311062331 .00923317926545355502 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1172 19.47827179342666666666 .12398194735868117622 .002 .46096729427666666666 .15639890871095557136 .00047169811320754716 8.97884624580140605015 .00923400288343156410 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1397 19.47794485680666666666 .12340585975583021689 .002 .45804330200333333333 .15748755091851595309 .00047169811320754716 8.92174217845056925840 .00923326739217795370 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 972 19.47833337593333333333 .12451462452737353626 .002 .46429741758333333333 .15382860793618067916 .00047169811320754716 9.04373988527309776676 .00923469912985883151 0 OK|1190+/-2
node-1 node-2 24 44 15 1200 797 19.47836686746000000000 .12384248259936940714 .002 .46199872488666666666 .15270702459681400226 .00047169811320754716 8.99898065564121574339 .00923425369140367509 3 OK|1190+/-2
node-1 node-2 24 44 15 1200 472 19.47805439710000000000 .12231782076018098892 .002 .45053689287333333333 .14905265684434345251 .00047169811320754716 8.77558210728720198660 .00923184139250972725 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 1447 19.47786232826666666666 .12333738452146308980 .002 .45739070015333333333 .15757313011492356811 .00047169811320754716 8.90899308781612601026 .00923309924958643992 2 OK|1190+/-7
node-1 node-2 24 44 15 1200 422 19.47782132151333333333 .12170880746285831528 .002 .44725324311333333333 .14824248510707105981 .00047169811320754716 8.71151875482887041744 .00923109328118454233 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 247 19.47758380139333333333 .11979603005521175733 .002 .43737307110000000000 .14637533847049982469 .00047169811320754716 8.51897064482301465906 .00922908789694173137 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 872 19.47834410606000000000 .12402529092313698943 .002 .46279456287666666666 .15305575373702071276 .00047169811320754716 9.01447174612533424523 .00923440241096854680 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 847 19.47842172988666666666 .12378358882947921085 .002 .46373108161000000000 .15250565039389259740 .00047169811320754716 9.03274957685607119604 .00923462676850276986 0 OK|1190+/-2
node-1 node-2 24 44 15 1200 97 19.47733577256000000000 .11909539092784021434 .002 .43009481828333333333 .14456469749676908409 .00047169811320754716 8.37710118974266106290 .00922760310336677950 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 147 19.47736632134000000000 .11929910800689066648 .002 .43198495403333333333 .14484024606835568408 .00047169811320754716 8.41392919501445466233 .00922797061127402106 2 OK|1190+/-1
node-1 node-2 12 44 15 600 1247 19.47656189983333333333 .11831246048791728589 .002 .41133513140000000000 .16091419431093652432 .00047169811320754716 8.01139414828817780476 .00922381764066014967 0 OK|590+/-4
node-1 node-2 12 44 15 600 597 19.47666909873333333333 .11735755781118787016 .002 .40508127686333333333 .16004341388433508168 .00047169811320754716 7.88963398755952630557 .00922276086481344478 1 OK|590+/-2
node-1 node-2 12 44 15 600 647 19.47689378800000000000 .11854458668819297705 .002 .40822566044000000000 .16615496394400207560 .00047169811320754716 7.95096782992603334672 .00922342099099974239 0 OK|590+/-1
node-1 node-2 12 44 15 600 822 19.47691786051333333333 .12015307442004569347 .002 .41670902567666666666 .16709990007235743807 .00047169811320754716 8.11620746483897821831 .00922494966420838688 0 OK|590+/-1
node-1 node-2 12 44 15 600 947 19.47704158670000000000 .11962350308929548991 .002 .41573392031000000000 .16512918380014795104 .00047169811320754716 8.09726685487969375587 .00922483180286142561 0 OK|590+/-4
node-1 node-2 12 44 15 600 722 19.47688130814666666666 .11938353386634948196 .002 .41021086107333333333 .16692585635029547545 .00047169811320754716 7.98962825243795507680 .00922376743282695956 1 OK|590+/-1
node-1 node-2 12 44 15 600 122 19.47582675673333333333 .11566759925154325619 .002 .37411447485000000000 .16470990846198416444 .00047169811320754716 7.28618869936486970148 .00921713082672793790 1 OK|590+/-2
node-1 node-2 12 44 15 600 897 19.47724889269333333333 .12011949333321993066 .002 .42092269450000000000 .16622724391581664724 .00047169811320754716 8.19841608535961922885 .00922587033630272575 1 OK|590+/-1
node-1 node-2 12 44 15 600 72 19.47585515860666666666 .11498625217919783118 .002 .37162414225666666666 .16293214761042665247 .00047169811320754716 7.23769796803227923939 .00921674119628029969 0 OK|590+/-1
node-1 node-2 12 44 15 600 1372 19.47639022311333333333 .11882363824404569602 .002 .41498996255666666666 .16013076828046788054 .00047169811320754716 8.08250644942883094576 .00922439180983229267 0 OK|590+/-4
node-1 node-2 12 44 15 600 672 19.47697729950666666666 .11894977216801187223 .002 .40759812269666666666 .16671491806983787625 .00047169811320754716 7.93877938308450971167 .00922334921530240987 0 OK|590+/-5
node-1 node-2 12 44 15 600 747 19.47672284894000000000 .11947086897158256750 .002 .41155766940333333333 .16694313487531473161 .00047169811320754716 8.01579466332439706986 .00922393296404532311 1 OK|590+/-1
node-1 node-2 12 44 15 600 297 19.47594900480000000000 .11596410498713985754 .002 .38233399702333333333 .16441714269955079541 .00047169811320754716 7.44631742882779499564 .00921853734323512300 1 OK|590+/-1
node-1 node-2 12 44 15 600 1322 19.47676382632000000000 .11848744293648442985 .002 .41325727064666666666 .16055668127640792354 .00047169811320754716 8.04891425989473128729 .00922425617092798816 0 OK|590+/-1
node-1 node-2 12 44 15 600 197 19.47581382346000000000 .11616859711149338744 .002 .37775234433333333333 .16463584689817012673 .00047169811320754716 7.35703432961155513132 .00921771822966927320 1 OK|590+/-1
node-1 node-2 12 44 15 600 397 19.47627094392000000000 .11679987416483332025 .002 .38809743699666666666 .16449235192676230289 .00047169811320754716 7.55869083558800182976 .00921965196105108514 0 OK|590+/-2
node-1 node-2 12 44 15 600 1297 19.47672834026666666666 .11852526761856659946 .002 .41229199496333333333 .16066662845274699172 .00047169811320754716 8.03009918276743612612 .00922406671780885375 0 OK|590+/-1
node-1 node-2 12 44 15 600 572 19.47652576482666666666 .11757992006780912933 .002 .40435560657000000000 .16008986621465120576 .00047169811320754716 7.87544238951271997090 .00922256613692879461 0 OK|590+/-1
node-1 node-2 12 44 15 600 522 19.47591120287333333333 .11706007360835321570 .002 .38904827968000000000 .16396583572200880637 .00047169811320754716 7.57706974867830980627 .00921964317331105770 0 OK|590+/-1
node-1 node-2 12 44 15 600 172 19.47599722130666666666 .11618559973297385527 .002 .37719356452666666666 .16487583360356070651 .00047169811320754716 7.34622081461611687338 .00921771291750390434 0 OK|590+/-1
node-1 node-2 12 44 15 600 1047 19.47646724251333333333 .11855720540921830487 .002 .40740938300000000000 .16296873404507247742 .00047169811320754716 7.93489550229206850260 .00922307620764005993 0 OK|590+/-1
node-1 node-2 12 44 15 600 1122 19.47639643398000000000 .11822336562775328073 .002 .40660483241666666666 .16171788286290380041 .00047169811320754716 7.91919690811900217205 .00922290091964147200 0 OK|590+/-1
node-1 node-2 12 44 15 600 622 19.47654074420000000000 .11786520752396491347 .002 .40743313426000000000 .15977437295524061937 .00047169811320754716 7.93538803995199891629 .00922311493942836538 0 OK|590+/-1
node-1 node-2 12 44 15 600 372 19.47614106856666666666 .11664889734045353482 .002 .38414108190333333333 .16450802662415178056 .00047169811320754716 7.48158590138114188577 .00921892811936451156 1 OK|590+/-1
node-1 node-2 12 44 15 600 1022 19.47661043541333333333 .11879600038193697975 .002 .40954082696333333333 .16352418016116369727 .00047169811320754716 7.97646714416186423746 .00922352106967671267 1 OK|590+/-1
node-1 node-2 12 44 15 600 1422 19.47652688066666666666 .11879705565051348102 .002 .41716226227666666666 .15916921470040387624 .00047169811320754716 8.12487201483121650485 .00922484793408788771 1 OK|590+/-1
node-1 node-2 12 44 15 600 1222 19.47679146006000000000 .11866231634209386623 .002 .41029942338333333333 .16128948241891443849 .00047169811320754716 7.99131630542004893833 .00922374097600879618 0 OK|590+/-1
node-1 node-2 12 44 15 600 772 19.47706599832000000000 .11960859611386342553 .002 .41508940345666666666 .16671403327220208048 .00047169811320754716 8.08472370632877460872 .00922472717505856592 1 OK|590+/-1
node-1 node-2 12 44 15 600 1097 19.47655994783333333333 .11785460297947109371 .002 .40602472154333333333 .16200293506238868337 .00047169811320754716 7.90796482944106795942 .00922287552159428746 0 OK|590+/-5
node-1 node-2 12 44 15 600 1347 19.47658522723333333333 .11870542757689649571 .002 .41412419218333333333 .16034751445819038728 .00047169811320754716 8.06572512371784785372 .00922432778432044228 1 OK|590+/-1
node-1 node-2 12 44 15 600 322 19.47595454902000000000 .11627230026104430553 .002 .38243352111333333333 .16426885272740401290 .00047169811320754716 7.44825787522496054824 .00921855646238776855 1 OK|590+/-1
node-1 node-2 12 44 15 600 1147 19.47657445736000000000 .11794988258834434791 .002 .40720228222666666666 .16148175227327854002 .00047169811320754716 7.93090556899459390572 .00922308999945372592 0 OK|590+/-3
node-1 node-2 12 44 15 600 1197 19.47662467221333333333 .11839724588812022784 .002 .41103721044000000000 .16127352375452509163 .00047169811320754716 8.00561747405344791390 .00922379400852154980 0 OK|590+/-4
node-1 node-2 12 44 15 600 1272 19.47672576768000000000 .11872499621111983219 .002 .41208969036333333333 .16109311672516068704 .00047169811320754716 8.02615789089480691472 .00922402934800577810 0 OK|590+/-1
node-1 node-2 12 44 15 600 447 19.47631480494000000000 .11652572419477919146 .002 .38683084306333333333 .16453032343310419147 .00047169811320754716 7.53403927576182070200 .00921945965579551305 1 OK|590+/-1
node-1 node-2 12 44 15 600 997 19.47681152231333333333 .11914472751292274120 .002 .41192426470000000000 .16416474851475630856 .00047169811320754716 8.02297126502940747633 .00922404008051687945 0 OK|590+/-1
node-1 node-2 12 44 15 600 547 19.47620473392666666666 .11679803038478692967 .002 .39074225722666666666 .16407057882079968782 .00047169811320754716 7.61017619994319661204 .00922006767936240910 0 OK|590+/-5
node-1 node-2 12 44 15 600 922 19.47691255092666666666 .11990159668076093551 .002 .41844327038333333333 .16558184254940475317 .00047169811320754716 8.14998298477994574132 .00922526117363421803 0 OK|590+/-1
node-1 node-2 12 44 15 600 697 19.47712763450666666666 .11921230955172038554 .002 .40886056479333333333 .16699404116188024551 .00047169811320754716 7.96342940519623618506 .00922364335099045826 0 OK|590+/-1
node-1 node-2 12 44 15 600 222 19.47603478066000000000 .11572518115364607244 .002 .37865220200000000000 .16445229853186253769 .00047169811320754716 7.37464345592549601332 .00921796978561303486 0 OK|590+/-1
node-1 node-2 12 44 15 600 1072 19.47654098068666666666 .11825597999444257199 .002 .40549053266666666666 .16167775547888972097 .00047169811320754716 7.89755297676279884563 .00922277260308960886 0 OK|590+/-1
node-1 node-2 12 44 15 600 497 19.47621504226666666666 .11671128947410007323 .002 .38830532363666666666 .16367737850123843375 .00047169811320754716 7.56271798520467356224 .00921966069897824276 0 OK|590+/-1
node-1 node-2 12 44 15 600 272 19.47600155744000000000 .11592007549560770679 .002 .38142503086666666666 .16456118112413436715 .00047169811320754716 7.42863449520580007285 .00921841142963684171 0 OK|590+/-1
node-1 node-2 12 44 15 600 347 19.47607457296000000000 .11643727744907227952 .002 .38298814438666666666 .16455978214313918184 .00047169811320754716 7.45910566063429182098 .00921870498255639917 0 OK|590+/-1
node-1 node-2 12 44 15 600 1472 19.47669172606000000000 .11921234347952694202 .002 .42122796380333333333 .15729769309172510257 .00047169811320754716 8.20412719739348350231 .00922566435055314376 0 OK|590+/-1
node-1 node-2 12 44 15 600 1172 19.47665792338000000000 .11814978466747808372 .002 .40842150001333333333 .16136385617966733475 .00047169811320754716 7.95468584431343344224 .00922334485070779948 1 OK|590+/-2
node-1 node-2 12 44 15 600 1397 19.47667283694000000000 .11888687558853077807 .002 .41607453262666666666 .15985955848732462131 .00047169811320754716 8.10374754775230445643 .00922471999966537629 0 OK|590+/-4
node-1 node-2 12 44 15 600 972 19.47673324688000000000 .11948782224025390609 .002 .41342205621666666666 .16469457755067779301 .00047169811320754716 8.05211110730864405530 .00922427134090120963 0 OK|590+/-1
node-1 node-2 12 44 15 600 797 19.47716041764666666666 .11987942010555100862 .002 .41540819828000000000 .16740997293698186638 .00047169811320754716 8.09097211670513411764 .00922482893317905435 0 OK|590+/-1
node-1 node-2 12 44 15 600 472 19.47608631052666666666 .11662637292429126255 .002 .38721892211000000000 .16421251811541887594 .00047169811320754716 7.54150914808346261307 .00921941742098697579 1 OK|590+/-1
node-1 node-2 12 44 15 600 1447 19.47679246726000000000 .11926464455559869734 .002 .41861783975000000000 .15860108459293954900 .00047169811320754716 8.15333278790345380158 .00922523644346083359 0 OK|590+/-1
node-1 node-2 12 44 15 600 422 19.47616152504666666666 .11659607039137897849 .002 .38573771999000000000 .16415194213426182476 .00047169811320754716 7.51269014082846247834 .00921920440355764484 1 OK|590+/-1
node-1 node-2 12 44 15 600 247 19.47598215372666666666 .11591973214975754799 .002 .38040504303666666666 .16438554325414755799 .00047169811320754716 7.40876182936974458908 .00921823371848944389 0 OK|590+/-1
node-1 node-2 12 44 15 600 872 19.47706794912666666666 .12053268838717328647 .002 .41837151597666666666 .16688505106246028032 .00047169811320754716 8.14865044465666949041 .00922532115497814254 0 OK|590+/-3
node-1 node-2 12 44 15 600 847 19.47738089664000000000 .12048093371445790326 .002 .41783809167000000000 .16699792889114979395 .00047169811320754716 8.13839166458177111498 .00922537146210381492 1 OK|590+/-1
node-1 node-2 12 44 15 600 97 19.47592815574000000000 .11550215713606094954 .002 .37300340232333333333 .16381244756410948357 .00047169811320754716 7.26458746549582259777 .00921699837617012222 0 OK|590+/-1
node-1 node-2 12 44 15 600 147 19.47586969249333333333 .11566655203127898629 .002 .37503542064000000000 .16520779306909596021 .00047169811320754716 7.30414098245406471706 .00921730071631076328 0 OK|590+/-1
node-1 node-2 48 44 15 2400 1247 19.47930289818000000000 .12821971666078383562 .002 .49068058692333333333 .14799878004689578822 .00047169811320754716 9.55811577893635040940 .00924060892266754842 142 OK|2389+/-5
node-1 node-2 48 44 15 2400 597 19.47866227711333333333 .12570948861666561727 .002 .47018108972333333333 .14652949303656653803 .00047169811320754716 9.15849865580593255679 .00923604415110477425 1 OK
node-1 node-2 48 44 15 2400 647 19.47896791933333333333 .12570731867025105881 .002 .47132224702333333333 .14678852009078021769 .00047169811320754716 9.18087092943561066005 .00923642022069000009 2 OK|2391+/-5
node-1 node-2 48 44 15 2400 822 19.47910293490666666666 .12647439914753679228 .002 .47652219747000000000 .14750393984479383406 .00047169811320754716 9.28222493528605116934 .00923755074698404241 1 OK|2390+/-8
node-1 node-2 48 44 15 2400 947 19.47921297793333333333 .12718802646572842345 .002 .48109605693000000000 .14747959975483844908 .00047169811320754716 9.37137255578340976707 .00923855062887488699 1 OK|2390+/-6
node-1 node-2 48 44 15 2400 722 19.47878991543333333333 .12594438200769171057 .002 .47472476651333333333 .14690543665757307775 .00047169811320754716 9.24706399456636111178 .00923703368604587963 1 OK|2391+/-5
node-1 node-2 48 44 15 2400 122 19.47817000239333333333 .12290338173526281839 .002 .45195882730000000000 .14540163743138979451 .00047169811320754716 8.80333087223172912666 .00923217367093549968 1 OK|2393+/-3
node-1 node-2 48 44 15 2400 897 19.47879101357333333333 .12714333860980938257 .002 .47865011639666666666 .14747987727541495252 .00047169811320754716 9.32352558591322067642 .00923784445397275619 1 OK|2392+/-4
node-1 node-2 48 44 15 2400 72 19.47802744875333333333 .12242338378211191500 .002 .45011107615333333333 .14529700850840127431 .00047169811320754716 8.76727589630252860066 .00923174565684028363 3 OK|2393+/-3
node-1 node-2 48 44 15 2400 1372 19.47964803364666666666 .12942619237497368654 .002 .49240155045000000000 .14885049651469248747 .00047169811320754716 9.59180889398791243413 .00924113696492321717 2 OK
node-1 node-2 48 44 15 2400 672 19.47897259900000000000 .12577525748427834743 .002 .47237370856666666666 .14669511413073340449 .00047169811320754716 9.20135452565811156463 .00923663727213787203 2 OK|2390+/-6
node-1 node-2 48 44 15 2400 747 19.47878889971333333333 .12609628129146455669 .002 .47427619212666666666 .14708361259430913675 .00047169811320754716 9.23832582659522288545 .00923694103709482763 1 OK|2387+/-9
node-1 node-2 48 44 15 2400 297 19.47863283332666666666 .12353304213743379039 .002 .46064547375666666666 .14536296751742012892 .00047169811320754716 8.97274404963992470726 .00923410809580033019 2 OK|2391+/-4
node-1 node-2 48 44 15 2400 1322 19.47972983390666666666 .12883651192902590037 .002 .49035297860000000000 .14891621678505449891 .00047169811320754716 9.55194354637941727439 .00924073960843989803 1 OK|2384+/-9
node-1 node-2 48 44 15 2400 197 19.47847535454666666666 .12343560147947865041 .002 .45671785998666666666 .14541571545618403933 .00047169811320754716 8.89616757973158186527 .00923325376645267017 2 OK|2391+/-5
node-1 node-2 48 44 15 2400 397 19.47848120516000000000 .12463472617219173755 .002 .46397982244000000000 .14554848547162837468 .00047169811320754716 9.03762225097101401179 .00923470465776665160 1 OK|2392+/-4
node-1 node-2 48 44 15 2400 1297 19.47945994044000000000 .12891982371875479538 .002 .48972097892333333333 .14856105244531551840 .00047169811320754716 9.53950019093013322859 .00924047895646113302 3 OK|2390+/-7
node-1 node-2 48 44 15 2400 572 19.47883430826666666666 .12523622579146315027 .002 .46964098077333333333 .14623248030011161901 .00047169811320754716 9.14805884885561129965 .00923601495794469033 2 OK|2391+/-6
node-1 node-2 48 44 15 2400 522 19.47869314334000000000 .12496247742691708714 .002 .46846664650000000000 .14616993264419351315 .00047169811320754716 9.12511805506303360931 .00923571015547233758 1 OK|2392+/-4
node-1 node-2 48 44 15 2400 172 19.47834105126666666666 .12317304617934012668 .002 .45567268608666666666 .14535366186254887259 .00047169811320754716 8.87574798734286859324 .00923298416368988147 1 OK|2393+/-3
node-1 node-2 48 44 15 2400 1047 19.47901737312000000000 .12754721763667416167 .002 .48293789019333333333 .14805318270167292425 .00047169811320754716 9.40715555321385887553 .00923884324714754644 1 OK|2390+/-6
node-1 node-2 48 44 15 2400 1122 19.47935050272000000000 .12820004928337089679 .002 .48505727556666666666 .14859878168579486937 .00047169811320754716 9.44860068465754190607 .00923944361957318726 2 OK|2390+/-6
node-1 node-2 48 44 15 2400 622 19.47870899382666666666 .12549680704154325467 .002 .47111270060333333333 .14679616073752303424 .00047169811320754716 9.17666719834811869154 .00923625596109480337 2 OK|2389+/-6
node-1 node-2 48 44 15 2400 372 19.47848345985333333333 .12403481126508356210 .002 .46339901183000000000 .14528608039013936158 .00047169811320754716 9.02630998724303414339 .00923458906144421133 1 OK|2391+/-5
node-1 node-2 48 44 15 2400 1022 19.47892808776000000000 .12740518554917909717 .002 .48237614755000000000 .14774219673926252227 .00047169811320754716 9.39617028937715710898 .00923868397435297491 2 OK|2390+/-6
node-1 node-2 48 44 15 2400 1422 19.47970809644000000000 .12938662180807051660 .002 .49423231193333333333 .14861035665286805945 .00047169811320754716 9.62750116829001296278 .00924155604967079880 2 OK|2386+/-6
node-1 node-2 48 44 15 2400 1222 19.47941572144000000000 .12859667161262050774 .002 .48789798316666666666 .14821994746235002778 .00047169811320754716 9.50396764375563514229 .00924007247047850756 2 OK|2388+/-8
