#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
node-1 node-2 24 44 15 1200 1447 19.47920794515333333333 .12666874073142960498 .002 .47439674783666666666 .14623511230556430122 .00047169811320754716 9.24087289961489973018 .00923716241767612582 2 OK|1190+/-1
node-1 node-2 24 44 15 1200 1122 19.47895082885333333333 .12528775692026648507 .002 .46643423328333333333 .14730235628802029526 .00047169811320754716 9.08564949501995487093 .00923541960524268436 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 97 19.47755389665333333333 .11889092032077362071 .002 .42702705462333333333 .14352673585828429223 .00047169811320754716 8.31744247175510198812 .00922713562373850176 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 997 19.47872980614666666666 .12498580238682158070 .002 .46284842600666666666 .14741377724811529128 .00047169811320754716 9.01569943138412799038 .00923459422687878094 2 OK|1190+/-8
node-1 node-2 24 44 15 1200 947 19.47847593532666666666 .12419719035903539424 .002 .46305561284333333333 .14708682575064074843 .00047169811320754716 9.01961761148681009197 .00923451662718019529 1 OK|1190+/-7
node-1 node-2 24 44 15 1200 1047 19.47858778508000000000 .12507910317672266701 .002 .46457791394000000000 .14685944585945915300 .00047169811320754716 9.04932167968963145601 .00923487495267953208 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 222 19.47762786345333333333 .11974515515325833256 .002 .43314991276666666666 .14452102944319981586 .00047169811320754716 8.43673280995640737795 .00922831186576415014 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 797 19.47834418071333333333 .12394553368048792729 .002 .45796739191000000000 .14791633741621888641 .00047169811320754716 8.92044648316661099002 .00923343976171841227 2 OK|1190+/-8
node-1 node-2 24 44 15 1200 1022 19.47867082921333333333 .12464955663215613920 .002 .46406397776333333333 .14703630768642958680 .00047169811320754716 9.03934946654734598099 .00923481056458745124 2 OK|1190+/-1
node-1 node-2 24 44 15 1200 972 19.47877337614000000000 .12433012186421313055 .002 .46400475901666666666 .14665599917207184457 .00047169811320754716 9.03824354633610327306 .00923484678833192987 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 422 19.47806580510666666666 .12125861434644460198 .002 .44231204918666666666 .14641077340143721138 .00047169811320754716 8.61538320044947001371 .00923025569557647736 1 OK|1190+/-1
node-1 node-2 24 44 15 1200 297 19.47780220374000000000 .12005478736132415440 .002 .43683323372000000000 .14555892169745833679 .00047169811320754716 8.50855132241828647811 .00922908818374312858 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1347 19.47899842419333333333 .12598750690634563179 .002 .47323453188000000000 .14565931426369559917 .00047169811320754716 9.21813470076438976661 .00923682564300301004 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 197 19.47741060964000000000 .12008226582499775857 .002 .43251222472333333333 .14449090489350807543 .00047169811320754716 8.42421819462525258026 .00922809020129223921 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 822 19.47837443615333333333 .12374562274377319464 .002 .46039192442333333333 .14765727679783015919 .00047169811320754716 8.96768629129889347025 .00923393623816715121 2 OK|1190+/-1
node-1 node-2 24 44 15 1200 697 19.47848432539333333333 .12298994212796259369 .002 .45454144047000000000 .14763468553197569384 .00047169811320754716 8.85377832343660193266 .00923282837184301016 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 1297 19.47884101634000000000 .12583691362330300120 .002 .47238733470000000000 .14571112631094652244 .00047169811320754716 9.20155779075389174899 .00923657831785847036 1 OK|1190+/-1
node-1 node-2 24 44 15 1200 1147 19.47902731914000000000 .12503983272305861902 .002 .46836175542666666666 .14634033963778167642 .00047169811320754716 9.12323142919640714673 .00923584569335200077 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 622 19.47835069606000000000 .12261396983840041046 .002 .45150561977666666666 .14739463226549391255 .00047169811320754716 8.79458480325183686828 .00923216979251073566 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1222 19.47893655715333333333 .12508920956586559041 .002 .47190248427666666666 .14629802478918581363 .00047169811320754716 9.19215855238823841622 .00923652401172633611 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 922 19.47848602014666666666 .12401053553191939917 .002 .46188680676333333333 .14722610827021938536 .00047169811320754716 8.99685570842977318019 .00923428721875580118 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 497 19.47816893792000000000 .12156811017344922878 .002 .44606197972333333333 .14671393635881233208 .00047169811320754716 8.68847059783413220871 .00923102591787317862 1 OK|1190+/-1
node-1 node-2 24 44 15 1200 1172 19.47874413692666666666 .12515448327496429386 .002 .46912970214000000000 .14653485933928788092 .00047169811320754716 9.13805743501767850835 .00923586870858629247 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1372 19.47913615132666666666 .12606778785833185710 .002 .47448649184000000000 .14558647851401597034 .00047169811320754716 9.24258697651670942850 .00923714716965285824 1 OK
node-1 node-2 24 44 15 1200 597 19.47835697652666666666 .12220108813735067899 .002 .45097473162666666666 .14734047733614654799 .00047169811320754716 8.78424681001752385281 .00923206894749416069 0 OK|1190+/-8
node-1 node-2 24 44 15 1200 322 19.47769266492000000000 .12056937918979509877 .002 .43818956148666666666 .14546396135585021197 .00047169811320754716 8.53492160761335866358 .00922929393504968775 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 1322 19.47900468797333333333 .12592693562093836491 .002 .47337689681666666666 .14565968982314124703 .00047169811320754716 9.22091079227011889248 .00923685776179028427 0 OK|1190+/-1
node-1 node-2 24 44 15 1200 447 19.47800370357333333333 .12127832468451925383 .002 .44363368770000000000 .14641983085266065980 .00047169811320754716 8.64109861205049553404 .00923048024367419032 1 OK|1190+/-2
