#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
node-1 node-2 24 44 15 1200 1472 19.47886535816666666666 .12498726291358526025 .002 .49010940218333333333 .13843121984883941399 .00047169811320754716 9.54677505590070613192 .00924028244950984168 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 522 19.47894034224666666666 .12526919274059883615 .002 .49025060171666666666 .13816111399892641933 .00047169811320754716 9.54956222358948126872 .00924034758112519379 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1397 19.47898344218666666666 .12477763283485948488 .002 .49025322991666666666 .13816911446469001492 .00047169811320754716 9.54963454802528297595 .00924036835426932750 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 397 19.47882209202666666666 .12501424035847809146 .002 .49000724813666666666 .13819517888318705758 .00047169811320754716 9.54476401025769536172 .00924024048507898142 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 722 19.47895803485333333333 .12474825938609536943 .002 .49167125327333333333 .13810660583794785617 .00047169811320754716 9.57724370945500460068 .00924065780431766340 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 197 19.47912686309333333333 .12495055307791931294 .002 .49017886308666666666 .13833848490153024261 .00047169811320754716 9.54825625967203779088 .00924041984269499088 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1272 19.47866971231333333333 .12532790821475463104 .002 .49024027818666666666 .13835778915449277263 .00047169811320754716 9.54922845847068690260 .00924021845532627762 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 1097 19.47882488992000000000 .12516957094746118698 .002 .49044865880000000000 .13808494769328449175 .00047169811320754716 9.55336354226132163929 .00924033547059401788 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 972 19.47890313706000000000 .12490769190564624791 .002 .49054140490333333333 .13817636478244001136 .00047169811320754716 9.55520851082935933265 .00924039186355378599 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1447 19.47874992632000000000 .12480211078804220993 .002 .49192462095000000000 .13820734423599018824 .00047169811320754716 9.58207667408480642840 .00924061413574969539 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1122 19.47875210725333333333 .12500645561679059257 .002 .49050507933666666666 .13823520405997336740 .00047169811320754716 9.55442684774755928232 .00924031331237210159 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 247 19.47896274797333333333 .12504358208303979065 .002 .49053241922000000000 .13803609192544446543 .00047169811320754716 9.55506272065961835204 .00924041791491851087 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 872 19.47899282554000000000 .12483543846799319573 .002 .49028390428000000000 .13825759555205477798 .00047169811320754716 9.55023665394786009931 .00924037926537528707 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 1247 19.47907537908666666666 .12492779815883974299 .002 .49051212460333333333 .13842695474700725991 .00047169811320754716 9.55472264950428152539 .00924046643323017704 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 797 19.47897898654666666666 .12451570405881863385 .002 .49190897218333333333 .13812730577036023118 .00047169811320754716 9.58188453245291877749 .00924071823672156936 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 572 19.47888004308000000000 .12520150780943442759 .002 .49044359604000000000 .13835439005133682869 .00047169811320754716 9.55329197515994531740 .00924036026438558725 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 597 19.47876435724000000000 .12491233339242274910 .002 .49055603589666666666 .13834210445055341422 .00047169811320754716 9.55542542725293665026 .00924032987830196027 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1072 19.47899451129333333333 .12459666646941943803 .002 .49056225797333333333 .13830600054686967192 .00047169811320754716 9.55565953051022424664 .00924043914913641644 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 822 19.47897452388000000000 .12489015142286861347 .002 .49051559431000000000 .13822099419233780305 .00047169811320754716 9.55474076513034748712 .00924041986562193125 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 947 19.47888484022666666666 .12457074038731757746 .002 .49186881601333333333 .13804997843642278729 .00047169811320754716 9.58105602362235816942 .00924066553029101416 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 272 19.47899297787333333333 .12474146844366913263 .002 .49061029202666666666 .13841633297572328732 .00047169811320754716 9.55659443325982541829 .00924044863065676698 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 222 19.47890235226000000000 .12508838481990349206 .002 .49057719996000000000 .13839413037598060553 .00047169811320754716 9.55590537426596837790 .00924039909668994599 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 647 19.47896152253333333333 .12508018918303428033 .002 .49062275543666666666 .13818166277877055246 .00047169811320754716 9.55682177523011177737 .00924043652407677112 -1 ERR|0+/-0
