#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
node-1 node-2 24 44 15 1200 722 19.47864421580666666666 .12448772639153835309 .002 .47812677102666666666 .15244134021153016230 .00047169811320754716 9.31326126288089920589 .00923766717383344841 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 422 19.47803577664000000000 .12180709513579295205 .002 .46356364670000000000 .15010195361881818755 .00047169811320754716 9.02930929517230507308 .00923441200893635457 1 OK|1191+/-1
node-1 node-2 24 44 15 1200 947 19.47870127294666666666 .12578123566589106128 .002 .48444114097000000000 .15230710281269379496 .00047169811320754716 9.43628426928007459395 .00923900976425145412 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 1072 19.47895539123333333333 .12665199414517722590 .002 .48864461505666666666 .15179936299694213874 .00047169811320754716 9.51828665885519401387 .00924001436662549946 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 147 19.47729692570666666666 .11970177269369352940 .002 .45014890849333333333 .14748573410921195140 .00047169811320754716 8.76768395150741294493 .00923141009172403411 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 322 19.47753752192666666666 .12103664305367014853 .002 .45902836161333333333 .14957525948645291893 .00047169811320754716 8.94074213695222237557 .00923327188037375080 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 397 19.47793601203333333333 .12162026148343923397 .002 .46269172288666666666 .15055217936659181739 .00047169811320754716 9.01227977168395231860 .00923419026919731387 1 OK|1191+/-1
node-1 node-2 24 44 15 1200 1147 19.47894080802666666666 .12728559271249306163 .002 .49059027809000000000 .15219464955865229173 .00047169811320754716 9.55617898790845170413 .00924041991098469885 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 197 19.47758029156000000000 .12003538651211195979 .002 .45302085713000000000 .14827824514515519194 .00047169811320754716 8.82375011850090650482 .00923210505587532566 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 1047 19.47889106750666666666 .12682527489092910844 .002 .48773431403333333333 .15196072228694769849 .00047169811320754716 9.50052357294038812594 .00923979181242127338 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 1097 19.47900992711333333333 .12700646875529387707 .002 .48923093434000000000 .15207095690300976540 .00047169811320754716 9.52973422665979136573 .00924016404658272503 1 OK|1191+/-1
node-1 node-2 24 44 15 1200 497 19.47823866525333333333 .12280981420151946488 .002 .46787923335666666666 .15118607233364041010 .00047169811320754716 9.11346337383691180783 .00923537777384681920 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 472 19.47797932268000000000 .12272001942516277971 .002 .46652839785666666666 .15105745135920011009 .00047169811320754716 9.08703048689518176359 .00923498271746415343 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 547 19.47833089185333333333 .12313247990472195439 .002 .47035685770000000000 .15120331680464329834 .00047169811320754716 9.16176651153297239593 .00923592444825599740 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 1272 19.47933600132000000000 .12763293846982799811 .002 .49365526979000000000 .15117428438982774275 .00047169811320754716 9.61607686906168439612 .00924125816955795581 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 447 19.47792031740000000000 .12242282062905303420 .002 .46481771837000000000 .15067513933171835623 .00047169811320754716 9.05368248052653421063 .00923460997637612034 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 797 19.47869104110000000000 .12540999387138166529 .002 .48051605596666666666 .15290442340706909457 .00047169811320754716 9.35982379446261620010 .00923818502620232541 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 72 19.47725410981333333333 .11900626482635130902 .002 .44683151795666666666 .14718411187268266667 .00047169811320754716 8.70305101951561608508 .00923074529188258070 1 OK|1191+/-1
node-1 node-2 24 44 15 1200 1222 19.47914622076000000000 .12785481568660469974 .002 .49275938940666666666 .15126035982335410076 .00047169811320754716 9.59853219790487617861 .00924097790589055623 3 OK|1190+/-3
node-1 node-2 24 44 15 1200 222 19.47753430198000000000 .12052037797130349146 .002 .45411679493666666666 .14859131031470550239 .00047169811320754716 8.84507545048414258151 .00923229883695419815 1 OK|1191+/-1
node-1 node-2 24 44 15 1200 822 19.47858411013333333333 .12561111586318133369 .002 .48287398906000000000 .15264269515852246586 .00047169811320754716 9.40570161050081303513 .00923862663723264173 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 572 19.47838295894666666666 .12368928289425150353 .002 .47172969137000000000 .15199045997572005380 .00047169811320754716 9.18853158161057844695 .00923622894017691345 2 OK|1190+/-2
node-1 node-2 24 44 15 1200 872 19.47874451132666666666 .12591889295554424016 .002 .48292005742666666666 .15264264676344661270 .00047169811320754716 9.40667641800924200365 .00923871151542709065 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 997 19.47880161291333333333 .12644221954595225152 .002 .48616391683000000000 .15210898949874219659 .00047169811320754716 9.46989048728846764066 .00923941879728334264 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 597 19.47845521542666666666 .12382916724220317690 .002 .47264132919000000000 .15186457233668585490 .00047169811320754716 9.20632296358714752630 .00923644926591922389 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 347 19.47781420227333333333 .12171096150754843083 .002 .46022134943333333333 .15005670510114117869 .00047169811320754716 8.96410593618197848764 .00923363928076260785 0 OK|1191+/-1
node-1 node-2 24 44 15 1200 622 19.47834697646000000000 .12403286519607764168 .002 .47535708536000000000 .15159022370642975675 .00047169811320754716 9.25917024636079413062 .00923695593648326006 1 OK|1190+/-2
node-1 node-2 24 44 15 1200 272 19.47783870330000000000 .12116988015058619121 .002 .45661615252333333333 .14959611946209651045 .00047169811320754716 8.89389576817091795626 .00923293481041528365 0 OK|1191+/-1
