#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
node-1 node-2 24 44 15 1200 1447 19.47688561766666666666 .11591281690111852216 .002 .42628206937666666666 .13941684979994386367 .00047169811320754716 8.30264710611158320152 .00922668395550515862 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 172 19.47695908608000000000 .11555806016002825780 .002 .42652924087333333333 .13901291260880851463 .00047169811320754716 8.30749257350667458097 .00922676415340122747 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 797 19.47667285186666666666 .11565335334074546283 .002 .42641724510666666666 .13902978765926561196 .00047169811320754716 8.30518918133678887806 .00922660900886628608 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 622 19.47671505742666666666 .11567049705191119429 .002 .42655693588666666666 .13900940756784334997 .00047169811320754716 8.30792789603362193805 .00922665465987369498 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 597 19.47693012243333333333 .11549673686896858823 .002 .42680956687000000000 .13889891954682669877 .00047169811320754716 8.31294010951302707044 .00922680240174319924 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 297 19.47665488525333333333 .11575967868163621267 .002 .42681021442333333333 .13900135865703106248 .00047169811320754716 8.31283524782423787890 .00922667324951148413 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 1022 19.47689442042000000000 .11583578987244402146 .002 .42697569825666666666 .13917691585033641271 .00047169811320754716 8.31616059503020452093 .00922681637872755382 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 497 19.47673779284000000000 .11589292737385068314 .002 .42718238506666666666 .13907668118642903214 .00047169811320754716 8.32011930366347630945 .00922678108253891975 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1222 19.47672684972666666666 .11564055993530925375 .002 .42688890037333333333 .13897826341280360566 .00047169811320754716 8.31439850775159339116 .00922672161022107678 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1472 19.47671773611333333333 .11597216345652638168 .002 .42697386754333333333 .13906389232162987091 .00047169811320754716 8.31604949883814545348 .00922673305591273676 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 722 19.47656015317333333333 .11585520684100583474 .002 .42718862681000000000 .13883633423067689376 .00047169811320754716 8.32016498681647953057 .00922669880618186593 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 97 19.47652920251333333333 .11582471096396246979 .002 .42693538620000000000 .13908352341073737232 .00047169811320754716 8.31521951691060797731 .00922663738391325423 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 247 19.47683884791333333333 .11573936830665217973 .002 .42694854005666666666 .13913988013207563497 .00047169811320754716 8.31560791103556724778 .00922678525089626164 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 547 19.47650730142666666666 .11599623308896488208 .002 .42701471014333333333 .13908722065208403674 .00047169811320754716 8.31675511992322336607 .00922664178083847904 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 672 19.47660608095333333333 .11581148378278638184 .002 .42714256748666666666 .13875555797125619497 .00047169811320754716 8.31928752734483156647 .00922671184759005628 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1122 19.47663878901333333333 .11564851578454053748 .002 .42711645726333333333 .13931478604291978569 .00047169811320754716 8.31879295896099367346 .00922672237480229270 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 1247 19.47664696840666666666 .11570065311341682927 .002 .42690435007666666666 .13884092648889613571 .00047169811320754716 8.31466531572032816977 .00922668695129840199 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1272 19.47673288192000000000 .11568621262096867690 .002 .42677857918000000000 .13886442687335001347 .00047169811320754716 8.31225238641420431042 .00922670402926983997 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 322 19.47638626392666666666 .11572930641328567864 .002 .42713305198666666666 .13894583341613470778 .00047169811320754716 8.31900830658218948720 .00922660684366158358 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 1147 19.47667789928000000000 .11574380118793066600 .002 .42842764043666666666 .13855208822728283949 .00047169811320754716 8.34434715593350411508 .00922698389797665085 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 272 19.47676184272000000000 .11552971917772223430 .002 .42706391155000000000 .13880835005193524160 .00047169811320754716 8.31782209687978909141 .00922677044073485931 0 ERR|0+/-0
node-1 node-2 24 44 15 1200 1097 19.47660746764000000000 .11570072082161955269 .002 .42726285751000000000 .13888745391433172672 .00047169811320754716 8.32163096122447125597 .00922673477687219748 -1 ERR|0+/-0
node-1 node-2 24 44 15 1200 997 19.47667661621333333333 .11548403190028164066 .002 .42698207069000000000 .13904250401228485359 .00047169811320754716 8.31619171175027149345 .00922671526142823484 -1 ERR|0+/-0
