#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
node-1 node-2 24 44 15 1200 847 19.47681950477333333333 .11591034034288375438 .002 .42742550132000000000 .14013829808617145665 .00047169811320754716 8.32488934094689613296 .00922686449610408064 5088 ERR|0+/-0
node-1 node-2 24 44 15 1200 497 19.47670159988000000000 .11604418378082123927 .002 .42746862657000000000 .13971117857590811595 .00047169811320754716 8.32567888301442527681 .00922681711118484725 5091 ERR|0+/-0
node-1 node-2 24 44 15 1200 1397 19.47689289726000000000 .11620476587238202714 .002 .42755224450666666666 .14009011148106054812 .00047169811320754716 8.32738927423946685258 .00922692245468510805 5093 ERR|0+/-0
node-1 node-2 24 44 15 1200 72 19.47663166462000000000 .11602543418537922713 .002 .42764241428000000000 .13994867116509081616 .00047169811320754716 8.32903378710039205877 .00922681647697513868 5099 ERR|0+/-0
node-1 node-2 24 44 15 1200 997 19.47685021816000000000 .11589635657479472257 .002 .42774852523666666666 .13997768635404833651 .00047169811320754716 8.33119395707338943216 .00922693879864061144 5094 ERR|0+/-0
node-1 node-2 24 44 15 1200 1047 19.47659749909333333333 .11607736832747196608 .002 .42781018148666666666 .13988356452558705511 .00047169811320754716 8.33228671082987705198 .00922683153919699348 5098 ERR|0+/-0
node-1 node-2 24 44 15 1200 1322 19.47694251787333333333 .11591149041211205877 .002 .42799701019333333333 .14011602675605755189 .00047169811320754716 8.33607316535720044545 .00922702823947380416 5108 ERR|0+/-0
node-1 node-2 24 44 15 1200 1072 19.47671775593333333333 .11587994430339734440 .002 .42789514348000000000 .13999223749546047633 .00047169811320754716 8.33399293869455728797 .00922690377850827270 5097 ERR|0+/-0
node-1 node-2 24 44 15 1200 172 19.47654553115333333333 .11567970731191226825 .002 .42786227519333333333 .13999608228825958410 .00047169811320754716 8.33327908386581404312 .00922681679373354578 5094 ERR|0+/-0
node-1 node-2 24 44 15 1200 1097 19.47684087181333333333 .11595949837616186846 .002 .42819055546000000000 .13980635750058718077 .00047169811320754716 8.33979931150778185743 .00922701641872032923 5100 ERR|0+/-0
node-1 node-2 24 44 15 1200 722 19.47667547263333333333 .11573799305931656364 .002 .42944761105666666666 .14004683044647723633 .00047169811320754716 8.36421175304835915561 .00922717241909852522 5100 ERR|0+/-0
node-1 node-2 24 44 15 1200 1422 19.47659556130666666666 .11582820990600995034 .002 .42804984634666666666 .14005675791947058714 .00047169811320754716 8.33695373737348868656 .00922687509052333004 5099 ERR|0+/-0
node-1 node-2 24 44 15 1200 472 19.47655246815333333333 .11620325338655487854 .002 .42814016583333333333 .13970950379039119073 .00047169811320754716 8.33869440357678576869 .00922687161331362028 5094 ERR|0+/-0
node-1 node-2 24 44 15 1200 222 19.47643294735333333333 .11593095268090344357 .002 .42805705590333333333 .13988589989078190027 .00047169811320754716 8.33702454694274900680 .00922680005458480659 5102 ERR|0+/-0
node-1 node-2 24 44 15 1200 672 19.47664612888666666666 .11578768752901619552 .002 .42795480324666666666 .13979234702863546732 .00047169811320754716 8.33512426199264542098 .00922688120542955077 5116 ERR|0+/-0
node-1 node-2 24 44 15 1200 347 19.47650948890000000000 .11617853297016272412 .002 .42818867370666666666 .14010631149923553340 .00047169811320754716 8.33962076648739926839 .00922686043143703729 5100 ERR|0+/-0
node-1 node-2 24 44 15 1200 122 19.47689692702666666666 .11600032084483051937 .002 .42799434695333333333 .14020804163922338206 .00047169811320754716 8.33600178096016299492 .00922700633295897223 5090 ERR|0+/-0
node-1 node-2 24 44 15 1200 147 19.47664167003333333333 .11603418317148558946 .002 .42804202305333333333 .14005850830407322937 .00047169811320754716 8.33682110272592069976 .00922689529437814689 5097 ERR|0+/-0
node-1 node-2 24 44 15 1200 447 19.47686880194666666666 .11601760084959734759 .002 .42835320934666666666 .14003958290197820055 .00047169811320754716 8.34297925933782129806 .00922705973466731546 5102 ERR|0+/-0
node-1 node-2 24 44 15 1200 747 19.47675586788666666666 .11586499243208081131 .002 .42812098235333333333 .14009149675923135556 .00047169811320754716 8.33840785521568907129 .00922696358209645260 5089 ERR|0+/-0
