#node states load Vmu Vsd Verr Imu Isd Ierr Pmu Perr
node-1 3-14_acpi 10000 0 19.47876901170000000000 .12477587713938476906 .002 .46891665227500000000 .15173717675659049779 .00047169811320754716 9.13391915540437430661 .00923583710415469486
node-1 3-14_acpi 10000 50 19.47975797659000000000 .12928960013192292076 .002 .50287283488000000000 .15720780364288500064 .00047169811320754716 9.79584111646410597545 .00924344376529792709
node-1 3-14_acpi 1000 0 19.47647427479000000000 .11609025147735709350 .002 .38204918416500000000 .16912698539424114021 .00047169811320754716 7.44097110709412952670 .00921873702714750346
node-1 3-14_acpi 1000 50 19.47820194951000000000 .12325627803639775524 .002 .45326679641500000000 .17293501779652623197 .00047169811320754716 8.82882219757880527900 .00923244515980600016
node-1 3-14_acpi 100 0 19.47517646159000000000 .11109097329139298170 .002 .33676335069000000000 .15478328343644940703 .00047169811320754716 6.55852568048406648499 .00921106163854825476
node-1 3-14_acpi 100 50 19.47745241667000000000 .12003164863468332746 .002 .42597071076500000000 .17553902077629289489 .00047169811320754716 8.29682424982038683445 .00922689265191430792
node-1 3-14_acpi 1500 0 19.47759696095000000000 .11908745591133833718 .002 .42795324346500000000 .14980672078733450488 .00047169811320754716 8.33550079434257944769 .00922732748800633823
node-1 3-14_acpi 1500 50 19.47868048908000000000 .12464901716828498864 .002 .47539455990500000000 .15598399239268361600 .00047169811320754716 9.26005873863629675833 .00923712013258609514
node-1 3-14_acpi 1600 0 19.47787858561000000000 .11971182088660334486 .002 .42974409164500000000 .15040655681144855119 .00047169811320754716 8.37050323994456681822 .00922779267170748423
node-1 3-14_acpi 1600 50 19.47929141462000000000 .12475166264000615506 .002 .47651470841000000000 .15655183011166056572 .00047169811320754716 9.28216886847106571095 .00923763763280825386
node-1 3-14_acpi 1700 0 19.47782007158000000000 .11980358600551059965 .002 .43188051960000000000 .15073075667838684352 .00047169811320754716 8.41209105318927959296 .00922816415171252250
node-1 3-14_acpi 1700 50 19.47872987073000000000 .12507393242910512910 .002 .47778656477000000000 .15595251782584876224 .00047169811320754716 9.30667543101887287218 .00923763695102717922
node-1 3-14_acpi 1800 0 19.47792895567000000000 .12008816025326701589 .002 .43392499377500000000 .15041253299514845059 .00047169811320754716 8.45196020083899700095 .00922859891017391653
node-1 3-14_acpi 1800 50 19.47906298334000000000 .12549943047246918486 .002 .47904212083000000000 .15575102398572872021 .00047169811320754716 9.33129164332034055697 .00923805332805749070
node-1 3-14_acpi 1900 0 19.47822000500000000000 .12029802937238552034 .002 .43627016263500000000 .15087479261111140655 .00047169811320754716 8.49776620942166051317 .00922917783954446399
node-1 3-14_acpi 1900 50 19.47908027524000000000 .12533237507518579243 .002 .48032158563000000000 .15582141747671691540 .00047169811320754716 9.35622272441733362880 .00923832717916108446
node-1 3-14_acpi 2000 0 19.47805996043000000000 .12083458314426897736 .002 .43834174149500000000 .15091657548856050401 .00047169811320754716 8.53804672399891698904 .00922949531013063194
node-1 3-14_acpi 2000 50 19.47914915935000000000 .12577225974949690809 .002 .48153644286000000000 .15561142434704108700 .00047169811320754716 9.37992019613275830974 .00923861246341773879
node-1 3-14_acpi 2100 0 19.47790873776000000000 .12101539014219144560 .002 .44050253047500000000 .15078285029293420469 .00047169811320754716 8.58006808734439318323 .00922983580134785442
node-1 3-14_acpi 2100 50 19.47897600731000000000 .12573587548477461557 .002 .48262065766500000000 .15547951458118252286 .00047169811320754716 9.40095621128870804753 .00923875753309332444
node-1 3-14_acpi 2200 0 19.47796740071000000000 .12144490414525430280 .002 .44285381606000000000 .15078903498849327764 .00047169811320754716 8.62589219249670265340 .00923031340106100947
