#node states load Vmu Vsd Verr Imu Isd Ierr Pmu Perr
node-1 3-14_acpi 10000 0 19.47616712209000000000 .11523905996115960026 .002 .40672993031500000000 .14696742279523057405 .00047169811320754716 7.92154009637095979715 .00922281523905379175
node-1 3-14_acpi 10000 50 19.47744812913000000000 .11976526060945673778 .002 .44414960383500000000 .15224176084761133368 .00047169811320754716 8.65090087026985142321 .00923031863722065718
node-1 3-14_acpi 1000 0 19.47454089097000000000 .10893011602054527188 .002 .31132260289000000000 .16093408679859227426 .00047169811320754716 6.06286476026452009690 .00920718183336328543
node-1 3-14_acpi 1000 50 19.47664477179000000000 .11675423351216877934 .002 .39992244672000000000 .17391105594459962354 .00047169811320754716 7.78914743103055283402 .00922184881767903848
node-1 3-14_acpi 100 0 19.47424957357000000000 .10713201332941782029 .002 .29417659206500000000 .15301798444477170909 .00047169811320754716 5.72886837257610209572 .00920478925083435574
node-1 3-14_acpi 100 50 19.47628773767000000000 .11561044757750576375 .002 .38966595045000000000 .17566949253854861793 .00047169811320754716 7.58924617253686081845 .00921992448787807318
node-1 3-14_acpi 1500 0 19.47505809012000000000 .10968399479610291136 .002 .32169532304000000000 .16486058925425291421 .00047169811320754716 6.26503510352391883236 .00920885139208491191
node-1 3-14_acpi 1500 50 19.47642429011000000000 .11739935916021949193 .002 .40432467254000000000 .17431463149539552297 .00047169811320754716 7.87479887334882771057 .00922251303094927646
node-1 3-14_acpi 1600 0 19.47492865092000000000 .11008686827184072757 .002 .32258063773500000000 .16594854403723171698 .00047169811320754716 6.28223490405739679446 .00920891436303047993
node-1 3-14_acpi 1600 50 19.47630763272000000000 .11769868847007566923 .002 .40464195504000000000 .17406013945205073553 .00047169811320754716 7.88093119746429507290 .00922251387780418251
node-1 3-14_acpi 1700 0 19.47509710247000000000 .11059790201034541025 .002 .32527548456000000000 .16611915672832065709 .00047169811320754716 6.33477164685898122286 .00920937278521797161
node-1 3-14_acpi 1700 50 19.47654911303000000000 .11762978387360301092 .002 .40538587750000000000 .17458251690484656860 .00047169811320754716 7.89551795285751323382 .00922275802143389534
node-1 3-14_acpi 1800 0 19.47501791967000000000 .11098591997076739945 .002 .32698567085000000000 .16671098527553161207 .00047169811320754716 6.36805179927906636061 .00920957777655063945
node-1 3-14_acpi 1800 50 19.47651098375000000000 .11739680251460615994 .002 .40649791073000000000 .17414390074773158428 .00047169811320754716 7.91716102320427198063 .00922293588949043221
node-1 3-14_acpi 1900 0 19.47494495924000000000 .11099173711742365702 .002 .32943434253500000000 .16732057101384668586 .00047169811320754716 6.41571568855254177327 .00920989250487874369
