#TXnode RXnode MCS CHANNEL TXPOWER FPS SIZE Vmu Vsd Verr Imu Isd Ierr Pmu Perr loss status
192-168-0-110 node-2 24 44 15 500 297 11.97217917741310246801 .00913112858823224709 .002 .34379552887970021966 .06300058053830652075 .00071614691938990667 4.11598167214127188928 .00860136621197053206 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 1447 11.97217769152000000000 .00871826535905449771 .002 .34594942855000000000 .06347237153598096203 .00047169811320754716 4.14176803088040218089 .00568948130924660125 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 972 11.97213581618000000000 .00859172195221678946 .002 .34526890805666666666 .06301349214010466235 .00047169811320754716 4.13360626035857836094 .00568929634671241132 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 347 11.97211085852666666666 .00851353370510266553 .002 .34343894947333333333 .06218498514830130093 .00047169811320754716 4.11168917623068522813 .00568884159821308524 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 422 11.97212089998000000000 .00852538020746650336 .002 .34462723855333333333 .06261237035496220957 .00047169811320754716 4.12591896538675521985 .00568913374005726112 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 72 11.97210796077333333333 .00845608949000183358 .002 .34341431803333333333 .06213647358440199155 .00047169811320754716 4.11139329077041528457 .00568883429349487204 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 522 11.97211135021333333333 .00843627150931700869 .002 .34389452796666666666 .06233953747002478723 .00047169811320754716 4.11714358154598658755 .00568895191458445269 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 1197 11.97212282999333333333 .00837578710323810224 .002 .34568273629000000000 .06319873807806581433 .00047169811320754716 4.13855617907207394912 .00568939078258901723 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 672 11.97211860050666666666 .00831048730062296948 .002 .34497766445333333333 .06272466013937410805 .00047169811320754716 4.13011351336109951528 .00568921761609831022 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 1422 11.97211145041333333333 .00815641161145854261 .002 .34593607897333333333 .06314869695474410032 .00047169811320754716 4.14158529218773515726 .00568944704850625707 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 1122 11.97211695508666666666 .00814228268670774043 .002 .34467858533000000000 .06276294330415107922 .00047169811320754716 4.12653233548457941420 .00568914433549413122 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 1222 11.97211415424000000000 .00808236850589554781 .002 .34551288699000000000 .06295878249455326038 .00047169811320754716 4.13651972480530454933 .00568934545092335380 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 997 11.97210857163333333333 .00802730995577715810 .002 .34526701102666666666 .06261747381153597400 .00047169811320754716 4.13357414221457661646 .00568928313002022777 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 797 11.97209802664666666666 .00813676145728958493 .002 .34414650019666666666 .06238730281852940090 .00047169811320754716 4.12015563588186968182 .00568900662446544967 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 397 11.97211083270666666666 .00813265361477927018 .002 .34443975833000000000 .06251262475957991143 .00047169811320754716 4.12367096191745932644 .00568908361095301006 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 847 11.97212126376000000000 .00810977896671010510 .002 .34453828815333333333 .06262842047159966128 .00047169811320754716 4.12485416577999210328 .00568911235994906326 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 222 11.97210946730666666666 .00813148529804251998 .002 .34276326600666666666 .06198574979154744821 .00047169811320754716 4.10359934200336735327 .00568867793918531654 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 922 11.97211441128666666666 .00812151332208138472 .002 .34437752093000000000 .06267255864895021142 .00047169811320754716 4.12292708124922867822 .00568907021548857138 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 647 11.97210996468666666666 .00812770572915184349 .002 .34374037694000000000 .06244044627091602770 .00047169811320754716 4.11529759202852488898 .00568891400062089354 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 547 11.97211186828666666666 .00812614256502318263 .002 .34381172651666666666 .06251958721306007231 .00047169811320754716 4.11615245148631466131 .00568893213830372826 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 1372 11.97213461896000000000 .00816636609070351866 .002 .34599191539666666666 .06353907391670291136 .00047169811320754716 4.14226178820071244050 .00568947147712580329 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 1472 11.97213125732666666666 .00813480295136846999 .002 .34630359726333333333 .06357510499497121223 .00047169811320754716 4.14599212132101850174 .00568954575370437371 -1 ERR|0+/-0
192-168-0-110 node-2 24 44 15 500 497 11.97211552207333333333 .00815997116259226372 .002 .34374998868666666666 .06255249198844161060 .00047169811320754716 4.11541457526817472686 .00568891892592551278 -1 ERR|0+/-0
